text,label
"BON DE COMMANDE
N° BC: PO-7129
Date: 11/03/2025
Fournisseur: الشركة العربية
56 Rue de Lyon, 69001 Lyon, France

Client: Office Pro
123 Rue de Paris, 75001 Paris, France

Articles:
7 x Écran Dell 27"" - Prix unitaire: 421.76€ - Total: 2952.32€
3 x Routeur Cisco - Prix unitaire: 50.43€ - Total: 151.29€
2 x Câble HDMI 2m - Prix unitaire: 324.57€ - Total: 649.14€
7 x Whiteboard - Prix unitaire: 289.05€ - Total: 2023.35€
1 x Conference Table - Prix unitaire: 183.20€ - Total: 183.20€
10 x Coffee Machine - Prix unitaire: 26.65€ - Total: 266.50€


Sous-total: 6225.80€
TVA (5%): 311.29€
Total: 6537.09€

Délai de livraison: 14 jours
Mode de paiement: Credit Card

توقيع معتمد
",purchase_order
"BON DE COMMANDE
N° BC: PO-5566
Date: 15/01/2025
Fournisseur: Bureau Vallée
789 Business Ave, Chicago, IL 60601, USA

Client: شركة المستقبل
شارع الملك فهد، الرياض، المملكة العربية السعودية

Articles:
2 x Laptop Dell XPS 15 - Prix unitaire: 459.76€ - Total: 919.52€
6 x Laptop Dell XPS 15 - Prix unitaire: 302.69€ - Total: 1816.14€
1 x Souris Microsoft - Prix unitaire: 402.35€ - Total: 402.35€
10 x Routeur Cisco - Prix unitaire: 328.60€ - Total: 3286.00€
2 x Office Desk - Prix unitaire: 277.44€ - Total: 554.88€
9 x Câble HDMI 2m - Prix unitaire: 267.58€ - Total: 2408.22€


Sous-total: 9387.11€
TVA (10%): 938.71€
Total: 10325.82€

Délai de livraison: 6 jours
Mode de paiement: تحويل بنكي

Signature et cachet de l'entreprise
",purchase_order
"BON DE COMMANDE
N° BC: PO-5748
Date: 28/11/2024
Fournisseur: Industrial Equipment
56 Rue de Lyon, 69001 Lyon, France

Client: Global Supplies
123 Rue de Paris, 75001 Paris, France

Articles:
6 x Office Desk - Prix unitaire: 132.29€ - Total: 793.74€
2 x Coffee Machine - Prix unitaire: 348.63€ - Total: 697.26€
7 x Imprimante HP LaserJet - Prix unitaire: 495.70€ - Total: 3469.90€
5 x Souris Microsoft - Prix unitaire: 396.95€ - Total: 1984.75€
8 x Routeur Cisco - Prix unitaire: 487.21€ - Total: 3897.68€


Sous-total: 10843.33€
TVA (5%): 542.17€
Total: 11385.50€

Délai de livraison: 5 jours
Mode de paiement: Chèque

Signature autorisée
",purchase_order
"BON DE COMMANDE
N° BC: PO-2962
Date: 23/02/2025
Fournisseur: Orange
78 Boulevard Haussmann, 75009 Paris, France

Client: Global Supplies
45 Avenue des Champs-Élysées, 75008 Paris, France

Articles:
9 x Office Desk - Prix unitaire: 497.50€ - Total: 4477.50€
6 x Écran Dell 27"" - Prix unitaire: 441.66€ - Total: 2649.96€
6 x طابعة ليزر - Prix unitaire: 497.01€ - Total: 2982.06€
9 x طابعة ليزر - Prix unitaire: 114.16€ - Total: 1027.44€
7 x Office Desk - Prix unitaire: 462.85€ - Total: 3239.95€


Sous-total: 14376.91€
TVA (20%): 2875.38€
Total: 17252.29€

Délai de livraison: 28 jours
Mode de paiement: Bank Transfer

Signature et cachet de l'entreprise
",purchase_order
"BON DE COMMANDE
N° BC: PO-4743
Date: 24/01/2025
Fournisseur: Orange
56 Rue de Lyon, 69001 Lyon, France

Client: Office Pro
شارع الملك فهد، الرياض، المملكة العربية السعودية

Articles:
8 x Téléphone IP Cisco - Prix unitaire: 153.20€ - Total: 1225.60€
6 x Câble HDMI 2m - Prix unitaire: 52.96€ - Total: 317.76€
4 x حاسوب محمول - Prix unitaire: 153.45€ - Total: 613.80€
7 x Laptop Dell XPS 15 - Prix unitaire: 494.74€ - Total: 3463.18€
10 x Conference Table - Prix unitaire: 494.14€ - Total: 4941.40€


Sous-total: 10561.74€
TVA (20%): 2112.35€
Total: 12674.09€

Délai de livraison: 27 jours
Mode de paiement: تحويل بنكي

Authorized Signature
",purchase_order
"BON DE COMMANDE
N° BC: PO-5282
Date: 01/12/2024
Fournisseur: Schmidt Groupe
789 Business Ave, Chicago, IL 60601, USA

Client: Industrial Equipment
123 Rue de Paris, 75001 Paris, France

Articles:
10 x شاشة عرض - Prix unitaire: 459.25€ - Total: 4592.50€
6 x Imprimante HP LaserJet - Prix unitaire: 272.92€ - Total: 1637.52€


Sous-total: 6230.02€
TVA (5%): 311.50€
Total: 6541.52€

Délai de livraison: 27 jours
Mode de paiement: بطاقة ائتمان

ختم الشركة والتوقيع
",purchase_order
"BON DE COMMANDE
N° BC: PO-1740
Date: 03/01/2025
Fournisseur: Martin SARL
شارع الملك فهد، الرياض، المملكة العربية السعودية

Client: Industrial Equipment
123 Main St, New York, NY 10001, USA

Articles:
8 x حاسوب محمول - Prix unitaire: 308.04€ - Total: 2464.32€
10 x Laptop Dell XPS 15 - Prix unitaire: 285.36€ - Total: 2853.60€
2 x Water Dispenser - Prix unitaire: 482.74€ - Total: 965.48€


Sous-total: 6283.40€
TVA (5%): 314.17€
Total: 6597.57€

Délai de livraison: 7 jours
Mode de paiement: Prélèvement automatique

Authorized Signature
",purchase_order
"BON DE COMMANDE
N° BC: PO-5248
Date: 15/01/2025
Fournisseur: Industrial Equipment
123 Rue de Paris, 75001 Paris, France

Client: Bureau Vallée
789 Business Ave, Chicago, IL 60601, USA

Articles:
9 x Scanner Epson - Prix unitaire: 60.34€ - Total: 543.06€
10 x Office Desk - Prix unitaire: 177.29€ - Total: 1772.90€
7 x جهاز تخزين - Prix unitaire: 356.53€ - Total: 2495.71€
6 x طابعة ليزر - Prix unitaire: 226.32€ - Total: 1357.92€
9 x Souris Microsoft - Prix unitaire: 210.40€ - Total: 1893.60€
9 x جهاز تخزين - Prix unitaire: 221.67€ - Total: 1995.03€


Sous-total: 10058.22€
TVA (5%): 502.91€
Total: 10561.13€

Délai de livraison: 29 jours
Mode de paiement: بطاقة ائتمان

توقيع معتمد
",purchase_order
"BON DE COMMANDE
N° BC: PO-6121
Date: 05/04/2025
Fournisseur: شركة المستقبل
شارع الملك فهد، الرياض، المملكة العربية السعودية

Client: Orange
شارع الشيخ زايد، دبي، الإمارات العربية المتحدة

Articles:
5 x Switch Netgear - Prix unitaire: 397.18€ - Total: 1985.90€
7 x Câble HDMI 2m - Prix unitaire: 435.71€ - Total: 3049.97€
7 x خادم شبكة - Prix unitaire: 454.22€ - Total: 3179.54€
10 x Conference Table - Prix unitaire: 426.19€ - Total: 4261.90€


Sous-total: 12477.31€
TVA (5%): 623.87€
Total: 13101.18€

Délai de livraison: 18 jours
Mode de paiement: Bank Transfer

Signature autorisée
",purchase_order
"BON DE COMMANDE
N° BC: PO-7260
Date: 18/01/2025
Fournisseur: Global Supplies
56 Rue de Lyon, 69001 Lyon, France

Client: Dupont Entreprises
123 Main St, New York, NY 10001, USA

Articles:
7 x Paper Shredder - Prix unitaire: 39.81€ - Total: 278.67€
7 x Conference Table - Prix unitaire: 316.83€ - Total: 2217.81€


Sous-total: 2496.48€
TVA (5%): 124.82€
Total: 2621.30€

Délai de livraison: 20 jours
Mode de paiement: Credit Card

Authorized Signature
",purchase_order
